,SK_ID_CURR,DAYS_BIRTH,DAYS_EMPLOYED,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Highereducation,NAME_EDUCATION_TYPE_Secondarysecondaryspecial,DAYS_EMPLOYED_PERC,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_UPDATE_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,PREV_CODE_REJECT_REASON_HC_MEAN,PREV_CODE_REJECT_REASON_XAP_MEAN
346670,388585,-21528,-1758.0,2,2,0.6673236660885506,0.5172594796878771,0.7981372313187245,0,1,0,0.1310344827586207,-2112.0,-1762.6,-806.8,0.0,1.0,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.4444444444444444
346682,388655,-10601,-2530.0,3,3,0.4978614608428845,0.7141766302473299,0.1745642655572634,1,1,0,0.2386567304971229,-1002.0,-575.5,-26.0,1.0,0.0,0.5714285714285714,0.1428571428571428,0.0,0.8571428571428571
346746,389080,-15401,-5292.0,1,1,0.5714810814925197,0.6924785010179455,0.3774042489507649,0,0,1,0.343614051035647,-2616.0,-1045.428571428571,-496.0,0.2857142857142857,0.7142857142857143,1.0,0.0,0.0,1.0
346781,389398,-13282,-1197.0,2,2,0.7308079853756516,0.3929163419634874,0.5954562029091491,1,1,0,0.0901219695828941,-2182.0,-960.6363636363636,-242.3636363636364,0.5454545454545454,0.4545454545454545,0.6666666666666666,0.1666666666666666,0.0,0.8333333333333334
346797,389480,-14132,-1490.0,2,2,0.3088789655973307,0.5543027395810537,0.5082869913916046,0,0,1,0.105434474950467,-2801.0,-1047.75,-543.3125,0.4375,0.5625,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666
346816,389563,-10414,-1010.0,3,2,0.5452518701798117,0.5543405561558165,0.2525986978339766,1,0,0,0.0969848281159976,-1193.0,-787.5714285714286,-239.28571428571428,0.2857142857142857,0.7142857142857143,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666
346855,389818,-16900,-1699.0,2,2,0.6546237383863798,0.4964703276153424,0.5316861425197883,1,0,1,0.1005325443786982,-2726.0,-2141.0,-1649.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666
346872,389934,-14486,-1746.0,3,3,0.5068562993052422,0.3686782658049013,0.3170317785834444,1,0,1,0.1205301670578489,-1959.0,-1188.3333333333333,-674.8666666666667,0.2,0.8,0.3636363636363636,0.6363636363636364,0.0,0.3636363636363636
346953,390510,-12701,-5199.0,2,2,0.2342200948990022,0.618321110933131,0.3876253444214701,0,1,0,0.4093378474135895,-2542.0,-1401.4444444444443,-637.1111111111111,0.3333333333333333,0.6666666666666666,0.3636363636363636,0.2727272727272727,0.1818181818181818,0.7272727272727273
347083,391505,-13742,-3266.0,2,2,0.6545717745407149,0.6533743837468384,0.7380196196295241,1,1,0,0.2376655508659583,-1181.0,-1181.0,-6.0,1.0,0.0,1.0,0.0,0.0,1.0
347090,391552,-10582,-3233.0,2,2,0.2323828175666844,0.3306119057279754,0.5316861425197883,1,0,1,0.3055188055188055,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.5,0.25,0.0,0.5
347103,391635,-20527,-1758.0,2,2,0.5068562993052422,0.6415556648894178,0.3740208032583212,0,0,1,0.1310344827586207,-2757.0,-1489.8,-552.0,0.2,0.8,0.2105263157894736,0.2105263157894736,0.1578947368421052,0.7894736842105263
347152,392013,-17178,-7213.0,2,2,0.7306410109323449,0.5451878795696741,0.5849900404894085,1,1,0,0.419897543369426,-2125.0,-1286.0526315789473,-983.4736842105264,0.1052631578947368,0.8947368421052632,0.8,0.0,0.0,0.8
347159,392049,-21335,-1758.0,2,2,0.7356234303354053,0.2592319305943344,0.5814837058057234,0,0,1,0.1310344827586207,-2829.0,-1528.3076923076924,-1061.8461538461538,0.0769230769230769,0.9230769230769232,0.8571428571428571,0.0,0.0,1.0
347166,392106,-10608,-2444.0,2,2,0.3048798158556929,0.3847163835380013,0.3062022983135042,1,0,1,0.230392156862745,-1082.0,-662.2,-121.2,0.6,0.4,1.0,0.0,0.0,1.0
347187,392243,-12191,-1549.0,2,2,0.5068562993052422,0.2375878044169075,0.1176137317080569,1,1,0,0.1270609465999508,-1224.0,-589.1428571428571,-333.1428571428572,0.4285714285714285,0.5714285714285714,0.8,0.0,0.0,1.0
347279,392882,-12479,-2705.0,2,2,0.216901887976114,0.3860682754819344,0.7801436381572275,1,0,1,0.2167641637951759,-2075.0,-1761.3333333333333,-1373.3333333333333,0.0,1.0,0.7272727272727273,0.0909090909090909,0.0909090909090909,0.9090909090909092
347302,393009,-18273,-8784.0,1,1,0.5068562993052422,0.7323445308724998,0.190705947811054,1,1,0,0.4807092431456247,-232.0,-228.0,-117.0,1.0,0.0,0.625,0.0,0.0,1.0
347306,393035,-22109,-1758.0,2,2,0.4970416176243816,0.1730194097413959,0.5316861425197883,0,0,1,0.1310344827586207,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.2857142857142857,0.2857142857142857,0.2142857142857142,0.7142857142857143
347317,393129,-11435,-4741.0,2,2,0.3824168670277059,0.6042251771479799,0.8083935912119442,1,0,1,0.4146042850896371,-1664.0,-1664.0,-141.0,1.0,0.0,0.7142857142857143,0.0,0.0,1.0
347364,393507,-15614,-86.0,1,1,0.5068562993052422,0.6164253249528335,0.7490217048463391,0,1,0,0.0055078775457922,-2475.0,-1863.5,-415.5,0.0,1.0,0.5,0.0,0.0,1.0
347381,393650,-22352,-1758.0,2,2,0.5068562993052422,0.2344334929309293,0.6706517530862718,0,0,1,0.1310344827586207,-2850.0,-1545.3333333333333,-558.1666666666666,0.1666666666666666,0.8333333333333334,0.625,0.125,0.125,0.875
347389,393691,-19063,-9183.0,2,2,0.5068562993052422,0.5129828416394631,0.5814837058057234,0,1,0,0.4817185123013167,-2768.0,-1151.6666666666667,-17.333333333333332,0.1666666666666666,0.8333333333333334,0.5,0.0,0.0,1.0
347401,393778,-11763,-420.0,2,2,0.8114715300179214,0.6095048867258999,0.1034490521267516,1,1,0,0.0357051772507013,-1089.0,-666.125,-141.625,0.625,0.375,0.75,0.0,0.0,1.0
347470,394240,-9123,-1853.0,2,2,0.1984130284634531,0.5154136436835549,0.5316861425197883,1,0,1,0.2031130110709196,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.75,0.0,0.0,1.0
347488,394347,-10491,-2816.0,2,2,0.2940473140495473,0.7583229742277523,0.6058362647264226,1,1,0,0.268420550948432,-859.0,-859.0,-370.0,0.0,1.0,1.0,0.0,0.0,1.0
347535,394712,-11708,-1584.0,2,2,0.0679315178985957,0.6251660159109561,0.4650692149562261,1,0,1,0.1352921079603689,-2754.0,-1451.3333333333333,-922.3333333333334,0.5,0.5,0.5,0.0,0.0,0.5
347539,394742,-12409,-1530.0,2,2,0.3490377603618707,0.0842644487341585,0.2608559142068693,1,1,0,0.1232976065758723,-2780.0,-1064.2380952380952,-557.9047619047619,0.4761904761904761,0.5238095238095238,1.0,0.0,0.0,1.0
347581,395110,-22162,-1758.0,2,2,0.5068562993052422,0.3497954555514327,0.3807996826489149,0,0,1,0.1310344827586207,-2046.0,-1079.25,-608.25,0.5,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
347601,395271,-12545,-2163.0,1,1,0.4024462136723549,0.7133143398493568,0.5316861425197883,0,1,0,0.1724192905540055,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.0,0.8888888888888888
347609,395338,-19641,-159.0,2,2,0.5068562993052422,0.5801703692640953,0.5726825047161584,0,1,0,0.0080953108293875,-2844.0,-1041.6363636363635,-614.3636363636364,0.3636363636363636,0.6363636363636364,0.3333333333333333,0.0,0.0,1.0
347623,395459,-11062,-663.0,2,2,0.5068562993052422,0.6080153345682971,0.4525335592581747,1,0,1,0.0599349123124209,-1774.0,-687.3333333333334,-566.3333333333334,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
347656,395672,-20212,-1758.0,2,1,0.5670486387360603,0.3302635573107539,0.5064842396679806,0,0,1,0.1310344827586207,-792.0,-408.0,-54.0,1.0,0.0,0.8333333333333334,0.0,0.0,1.0
347662,395699,-21904,-1758.0,2,2,0.5068562993052422,0.5603666526174511,0.7252764347002191,0,0,1,0.1310344827586207,-616.0,-361.0,-199.0,0.25,0.75,0.5,0.25,0.25,0.75
347717,396063,-17493,-237.0,2,2,0.7418401912667494,0.3955379005988731,0.5762088360175724,0,0,1,0.0135482764534385,-2806.0,-1577.8,-752.5,0.2,0.8,0.5,0.0,0.0,1.0
347720,396087,-13138,-2076.0,1,1,0.5678622595480611,0.6530177184759711,0.2764406945454034,0,0,1,0.1580149185568579,-2917.0,-2026.625,-694.25,0.375,0.625,0.4285714285714285,0.2857142857142857,0.2857142857142857,0.7142857142857143
347746,396331,-17368,-3820.0,2,2,0.6237112683394084,0.5632306032670022,0.5190973382084597,0,1,0,0.2199447259327498,-1126.0,-1126.0,-29.0,0.0,1.0,1.0,0.0,0.0,1.0
347755,396380,-10888,-506.0,2,2,0.653665812757468,0.1429057035362002,0.5316861425197883,1,0,1,0.0464731814842027,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.2727272727272727,0.1818181818181818,0.0909090909090909,0.8181818181818182
347785,396549,-20939,-1758.0,1,1,0.6328192780473673,0.7381462817359045,0.7662336700704004,0,1,0,0.1310344827586207,-2918.0,-2918.0,-6.0,0.0,1.0,1.0,0.0,0.0,1.0
347850,396984,-21503,-3321.0,2,2,0.5068562993052422,0.6934555523437286,0.8193176922872417,1,0,0,0.1544435660140445,-2112.0,-2111.5,-1369.5,0.0,1.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.8888888888888888
347851,396986,-23097,-1758.0,2,2,0.5068562993052422,0.7425599937559278,0.8038850611746273,0,0,1,0.1310344827586207,-1804.0,-1804.0,-1194.0,0.0,1.0,0.2857142857142857,0.0,0.0,1.0
347902,397281,-19098,-3185.0,2,2,0.5068562993052422,0.5141191202031616,0.6041125998015721,0,0,1,0.1667713896743114,-2425.0,-1514.8181818181818,-1005.818181818182,0.0909090909090909,0.9090909090909092,0.6666666666666666,0.0,0.0,1.0
347917,397458,-18328,-193.0,2,2,0.7530421482007842,0.5331046375369941,0.5316861425197883,0,0,1,0.0105303360977738,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
347964,397759,-8528,-512.0,2,2,0.5722883280897489,0.5010132578321113,0.2263473957097693,1,1,0,0.0600375234521576,-709.0,-494.8,-24.2,0.4,0.6,0.5,0.0,0.0,1.0
348047,398360,-8800,-689.0,2,2,0.1251993212491877,0.5446998344351834,0.2458512138252296,0,0,1,0.0782954545454545,-338.0,-338.0,-211.0,1.0,0.0,1.0,0.0,0.0,1.0
348147,399074,-14780,-982.0,2,2,0.5552180963399408,0.574995206788103,0.4365064990977374,1,0,1,0.0664411366711772,-2749.0,-2642.5,-1239.5,0.5,0.5,1.0,0.0,0.0,1.0
348159,399160,-15362,-3914.0,2,2,0.8738532497055471,0.5999449415455516,0.5867400085415683,1,0,1,0.2547845332638979,-1767.0,-938.3333333333334,-497.6666666666667,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
348206,399483,-19337,-724.0,2,2,0.5068562993052422,0.5133215546282894,0.3523399726917038,1,0,1,0.0374411749495785,-459.0,-451.5,-337.5,0.0,1.0,0.3333333333333333,0.0,0.0,1.0
348216,399538,-15248,-480.0,2,2,0.6383042761530718,0.4319001885985615,0.3474182272002641,1,0,1,0.0314795383001049,-2690.0,-1128.8636363636365,-412.2272727272728,0.3181818181818182,0.6818181818181818,0.1818181818181818,0.7272727272727273,0.7272727272727273,0.1818181818181818
348230,399639,-13239,-109.0,3,3,0.5068562993052422,0.0728216526043043,0.5316861425197883,1,0,1,0.0082332502454868,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
348290,400017,-15216,-2452.0,1,1,0.5068562993052422,0.7345846142207222,0.4525335592581747,1,0,1,0.1611461619348054,-2214.0,-1171.857142857143,-159.85714285714286,0.8571428571428571,0.1428571428571428,0.6,0.0,0.0,1.0
348378,400833,-14152,-2784.0,2,2,0.5068562993052422,0.5600864986413236,0.8128226070575616,1,0,1,0.1967213114754098,-2696.0,-2692.0,-2437.0,0.0,1.0,0.7777777777777778,0.0,0.0,1.0
348433,401137,-16770,-516.0,1,1,0.5068562993052422,0.5903875963876084,0.5316861425197883,1,0,1,0.0307692307692307,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,1.0
348507,401686,-14901,-262.0,1,1,0.8928700019013621,0.7071987708843119,0.5316861425197883,0,1,0,0.0175827125696262,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
348547,401971,-9687,-104.0,2,2,0.2746301104374041,0.1603699843084879,0.5316861425197883,1,1,0,0.0107360379890575,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.8,0.0,0.0,1.0
348561,402043,-15061,-1358.0,2,2,0.4695288425430242,0.5973283861992881,0.6127042441012546,1,1,0,0.0901666556005577,-808.0,-697.5,-273.5,1.0,0.0,0.6666666666666666,0.0,0.0,1.0
348579,402081,-16861,-2507.0,2,2,0.828477658937923,0.6476073687172822,0.816092360478441,1,0,1,0.1486863175375126,-2171.0,-1225.0,-426.5,0.5,0.5,1.0,0.0,0.0,1.0
348597,402227,-20377,-2708.0,2,2,0.5068562993052422,0.547317980829731,0.5316861425197883,1,0,1,0.1328949305589635,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.75,0.25,0.25,0.75
348621,402270,-15599,-3971.0,2,2,0.5068562993052422,0.7354619715070042,0.6754132910917112,1,0,1,0.2545676004872107,-2720.0,-1522.0,-182.4,0.4,0.6,1.0,0.0,0.0,1.0
348687,402640,-22031,-3281.0,2,2,0.5068562993052422,0.6712326461290046,0.5154953751603267,0,0,1,0.1489265126412782,-1916.0,-1167.3,-467.7,0.4,0.6,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333
348704,402705,-8680,-581.0,2,2,0.1714426573331552,0.7456495554019537,0.5316861425197883,1,1,0,0.0669354838709677,-156.0,-156.0,-38.0,1.0,0.0,0.75,0.0,0.0,1.0
348715,402745,-13539,-152.0,3,3,0.7601119770542877,0.2497075927121273,0.0884605646541969,0,0,1,0.0112268262057759,-2811.0,-1076.4615384615386,-546.6923076923077,0.0769230769230769,0.9230769230769232,0.75,0.0,0.0,1.0
348758,402977,-23549,-1758.0,2,2,0.7649155980635443,0.7328200524640395,0.5316861425197883,0,1,0,0.1310344827586207,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,1.0
348796,403376,-20328,-4639.0,2,2,0.5708661932620241,0.6985772069675685,0.4956658291397297,1,1,0,0.2282073986619441,-2887.0,-1719.111111111111,-1003.8888888888888,0.3333333333333333,0.6666666666666666,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.8571428571428571
348881,403801,-22902,-1758.0,1,1,0.5068562993052422,0.7241746042136578,0.6279908192952864,0,1,0,0.1310344827586207,-1731.0,-1265.6666666666667,-670.6666666666666,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
349033,404406,-24651,-1758.0,2,2,0.5068562993052422,0.6570497832702326,0.813917469762627,0,0,1,0.1310344827586207,-2859.0,-2040.1666666666667,-327.0,0.1666666666666666,0.8333333333333334,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.8571428571428571
349154,405443,-8834,-1310.0,2,2,0.5068562993052422,0.0474443715708063,0.248535557339522,1,0,1,0.1482906950418836,-933.0,-571.2857142857143,-149.85714285714286,0.5714285714285714,0.4285714285714285,1.0,0.0,0.0,1.0
349213,405691,-14426,-4635.0,2,2,0.5068562993052422,0.0674614157504454,0.363945238612397,0,0,1,0.3212948842367947,-1177.0,-622.9,-201.5,0.7,0.3,0.4,0.2,0.2,0.7333333333333333
349237,405855,-13177,-3088.0,2,2,0.5068562993052422,0.6086978634266917,0.3046721837533529,1,0,1,0.2343477271002504,-2922.0,-1655.75,-178.75,0.25,0.75,0.8571428571428571,0.1428571428571428,0.0,0.8571428571428571
349251,405930,-8874,-831.0,1,1,0.5068562993052422,0.4445235621588423,0.25533177083329,0,0,1,0.0936443542934415,-839.0,-839.0,-54.0,1.0,0.0,1.0,0.0,0.0,1.0
349281,406053,-17675,-6355.0,2,2,0.2561462832655901,0.2939558138271532,0.4614823912998385,0,0,1,0.3595473833097595,-2731.0,-1315.5555555555557,-398.6666666666667,0.4444444444444444,0.5555555555555556,1.0,0.0,0.0,1.0
349300,406135,-13494,-3538.0,3,3,0.0513384508970335,0.5725672856379356,0.1237353221130787,1,0,1,0.2621906032310656,-2771.0,-1099.125,-470.5,0.5,0.5,0.2,0.2,0.2,0.8
349331,406336,-21511,-1758.0,2,2,0.5068562993052422,0.5929182439050639,0.7826078370261895,0,0,1,0.1310344827586207,-2460.0,-1494.5,-823.5,0.25,0.75,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666
349365,406786,-12408,-3260.0,2,2,0.5068562993052422,0.657320746738031,0.2044226253763287,1,1,0,0.2627337201805287,-1762.0,-1003.6363636363636,-648.4545454545455,0.1818181818181818,0.8181818181818182,0.5833333333333334,0.25,0.25,0.75
349485,407341,-13731,-6145.0,3,3,0.1213372625783484,0.5110978585982976,0.3944954053123993,1,0,1,0.4475274925351394,-2724.0,-1629.5454545454545,-912.0909090909092,0.2727272727272727,0.7272727272727273,0.3636363636363636,0.3636363636363636,0.1818181818181818,0.6363636363636364
349549,407680,-14969,-758.0,2,2,0.2677867297995411,0.2352232725927732,0.5316861425197883,0,0,1,0.0506379851693499,-2842.0,-1849.8181818181815,-777.5454545454545,0.2727272727272727,0.7272727272727273,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
349561,407702,-19619,-6075.0,2,2,0.5068562993052422,0.7528755308559272,0.6706517530862718,0,0,1,0.3096488098272083,-2450.0,-1011.125,-367.625,0.5,0.5,1.0,0.0,0.0,1.0
349566,407731,-21129,-1758.0,1,1,0.7661658266084052,0.6860904987397829,0.7121551551910698,0,1,0,0.1310344827586207,-1450.0,-912.25,-555.25,0.5,0.5,1.0,0.0,0.0,1.0
349572,407753,-11176,-1198.0,2,2,0.5068562993052422,0.6646560530991299,0.1482543790610911,1,1,0,0.1071939871152469,-2585.0,-1117.0,-211.28571428571428,0.5714285714285714,0.4285714285714285,0.2222222222222222,0.5555555555555556,0.0,0.4444444444444444
349576,407765,-19160,-1806.0,2,2,0.5068562993052422,0.5834424950186524,0.6496203111237195,0,0,1,0.0942588726513569,-2485.0,-1637.5454545454545,-618.6363636363636,0.2727272727272727,0.7272727272727273,0.8,0.2,0.0,0.8
349588,407784,-23163,-1758.0,2,2,0.5068562993052422,0.2830269921277634,0.5316861425197883,0,0,1,0.1310344827586207,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0
349595,407832,-13190,-2936.0,1,1,0.5460517512895025,0.7385813987891392,0.4830501881366946,0,1,0,0.222592873388931,-1925.0,-1560.0,-10.666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
349621,407952,-20142,-1758.0,2,2,0.6093385359531186,0.6478518618841926,0.7091891096653581,0,0,1,0.1310344827586207,-2728.0,-1858.0,-719.2,0.2,0.8,1.0,0.0,0.0,1.0
349636,408056,-15581,-7157.0,3,1,0.5068562993052422,0.6726402139091726,0.2896112383820055,1,0,1,0.4593415056799949,-2854.0,-1484.8,-622.6,0.4,0.6,1.0,0.0,0.0,1.0
349639,408074,-22277,-1758.0,2,2,0.3070967272046045,0.615840892460802,0.6263042766749393,0,0,1,0.1310344827586207,-1711.0,-1025.571428571429,-540.5714285714286,0.4285714285714285,0.5714285714285714,1.0,0.0,0.0,1.0
349692,408406,-18909,-4023.0,1,1,0.5068562993052422,0.6758916941503563,0.656158373001177,0,1,0,0.2127558305568777,-2547.0,-985.1111111111112,-257.3333333333333,0.3333333333333333,0.6666666666666666,0.4,0.2,0.0,0.8
349767,408863,-8646,-364.0,2,2,0.334335744155932,0.6089061846136384,0.4632753280912678,1,0,1,0.0421003932454314,-309.0,-309.0,-50.0,1.0,0.0,0.25,0.5,0.375,0.5
349779,408932,-14027,-1456.0,2,2,0.3575319087151059,0.2508400644847299,0.7047064232963289,1,1,0,0.1037998146431881,-2773.0,-1855.5,-1220.5,0.0,1.0,1.0,0.0,0.0,1.0
349784,408985,-23041,-1758.0,2,2,0.5550259906195952,0.6920359333439998,0.7047064232963289,0,0,1,0.1310344827586207,-776.0,-776.0,-469.0,0.0,1.0,0.4285714285714285,0.0,0.0,1.0
349844,409259,-9845,-1098.0,2,2,0.3424912221575648,0.4114629130914287,0.5638350489514956,0,1,0,0.1115286947689182,-965.0,-657.6666666666666,-263.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,1.0
349915,409805,-15307,-4801.0,2,2,0.6198593268108655,0.5746157453430992,0.6940926425266661,0,1,0,0.3136473508852159,-2809.0,-1781.5,-1253.75,0.25,0.75,0.75,0.0,0.0,1.0
349916,409812,-24327,-1758.0,2,2,0.8140462352905049,0.6346375071418575,0.3296550543128238,0,0,0,0.1310344827586207,-1271.0,-414.6,-214.7,0.4,0.6,0.5,0.0,0.0,0.8333333333333334
349918,409836,-17080,-10159.0,3,3,0.3589849918597457,0.4278645965217444,0.5136937663039473,0,1,0,0.5947892271662764,-2171.0,-1226.75,-862.5,0.5,0.5,1.0,0.0,0.0,1.0
349943,410024,-13758,-2315.0,2,2,0.5081344523804721,0.6915230452731914,0.6894791426446275,1,0,1,0.1682657362988806,-1721.0,-1127.3333333333333,-651.0,0.0,1.0,1.0,0.0,0.0,1.0
350046,410577,-14357,-2414.0,2,2,0.5068562993052422,0.7173796945619189,0.6195277080511546,1,0,1,0.1681409765271296,-691.0,-689.0,-41.0,1.0,0.0,0.5,0.1,0.05,0.9
350058,410661,-12544,-1513.0,2,2,0.5068562993052422,0.7146228005015062,0.6092756673894402,0,1,0,0.1206154336734693,-2346.0,-1183.25,-694.375,0.375,0.625,1.0,0.0,0.0,1.0
350059,410663,-20415,-4225.0,2,2,0.3162576445490547,0.5024674334171549,0.5919766183185521,1,0,1,0.2069556698506,-1764.0,-1316.25,-573.0,0.0,1.0,0.5,0.5,0.0,0.5
350063,410679,-12769,-678.0,2,2,0.2041611971650762,0.5997927265485168,0.5316861425197883,1,0,1,0.0530973451327433,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.2857142857142857,0.1428571428571428,0.0,0.8571428571428571
350084,410778,-9543,-164.0,2,2,0.1990943537861479,0.4598141290568466,0.5316861425197883,0,0,1,0.0171853714764749,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.75,0.0,0.0,1.0
350160,411115,-17138,-990.0,2,2,0.6171645770799862,0.6493171907077752,0.633031641417419,1,0,1,0.0577663671373555,-2770.0,-1361.7,-700.7,0.3,0.7,0.5,0.5,0.5,0.5
350193,411360,-17049,-4074.0,2,2,0.5068562993052422,0.4746026953618744,0.7001838506835805,1,0,1,0.2389582966742917,-1974.0,-759.25,-327.75,0.75,0.25,0.25,0.75,0.75,0.25
350199,411425,-8252,-937.0,2,2,0.5068562993052422,0.4656964189041386,0.5316861425197883,1,0,1,0.1135482307319437,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
350228,411648,-18702,-1151.0,2,2,0.598545160503962,0.7070176144161534,0.7032033049040319,0,0,1,0.0615442198695326,-2124.0,-1046.2,-470.6,0.4,0.6,0.5,0.0833333333333333,0.0833333333333333,0.9166666666666666
350284,411977,-16200,-3803.0,2,2,0.5068562993052422,0.5495870956341524,0.3842068130556564,0,1,0,0.2347530864197531,-2764.0,-1602.142857142857,-601.7142857142857,0.2857142857142857,0.7142857142857143,1.0,0.0,0.0,1.0
350296,412047,-16836,-9389.0,2,2,0.5068562993052422,0.6333029369095207,0.4902575124990026,1,0,1,0.5576740318365407,-2540.0,-1244.0625,-817.5,0.25,0.75,0.3,0.6,0.5,0.4
350354,412472,-12867,-5209.0,2,2,0.3864100472278785,0.7405063245267365,0.375711009574066,0,0,1,0.4048340716561747,-2858.0,-1220.5333333333333,-585.8,0.2666666666666666,0.7333333333333333,0.5,0.5,0.0,0.5
350384,412637,-11244,-445.0,2,2,0.3497912976210545,0.4306075741355206,0.6690566947824041,0,0,1,0.0395766631092138,-1739.0,-1170.0,-360.57142857142856,0.4285714285714285,0.5714285714285714,1.0,0.0,0.0,1.0
350387,412640,-16358,-3496.0,2,2,0.9067771440809788,0.6026814862015136,0.5226973172821112,1,1,0,0.2137180584423523,-2761.0,-1496.0,-967.5833333333334,0.1666666666666666,0.8333333333333334,0.6666666666666666,0.0,0.0,1.0
350390,412643,-9787,-1291.0,2,2,0.48622550718865,0.6032887425674844,0.3944954053123993,1,0,1,0.1319096761009502,-151.0,-151.0,-20.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333
350418,412829,-13087,-169.0,1,1,0.3170839675372012,0.7443950327326347,0.3523399726917038,1,1,0,0.0129135783602047,-1845.0,-1252.5,-214.5,0.8333333333333334,0.1666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666
350437,413017,-14268,-2640.0,2,2,0.3950058134357433,0.3410344446514069,0.0701088438273582,1,1,0,0.1850294365012615,-2681.0,-1308.142857142857,-488.7142857142857,0.2142857142857142,0.7857142857142857,0.3181818181818182,0.3636363636363636,0.3636363636363636,0.6363636363636364
350440,413038,-11337,-3510.0,2,2,0.5068562993052422,0.0754191124161001,0.2822484337007223,1,0,1,0.3096057157978301,-1213.0,-458.5,-242.75,0.75,0.25,0.5416666666666666,0.1666666666666666,0.1666666666666666,0.7916666666666666
350463,413160,-17961,-125.0,2,2,0.3649684712397848,0.3829269639739072,0.6626377922738201,1,1,0,0.0069595234118367,-903.0,-797.75,-569.75,0.0,1.0,0.5,0.125,0.125,0.6875
350499,413377,-12185,-1597.0,2,2,0.1244432299600081,0.5622297664594761,0.7062051096536562,1,0,1,0.1310627821091506,-2076.0,-1352.0,-979.1666666666666,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666
350594,413756,-18529,-192.0,2,2,0.3395948785549342,0.4861741631134937,0.5673792367572691,1,0,1,0.0103621350315721,-55.0,-55.0,-39.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0
350604,413769,-13446,-1526.0,2,2,0.4512513622794726,0.4726237417633489,0.633031641417419,0,0,1,0.1134910010412018,-982.0,-982.0,-583.0,0.0,1.0,1.0,0.0,0.0,1.0
350694,414275,-13466,-1339.0,2,2,0.7871017195465119,0.7343628518509218,0.4848514754962666,0,0,0,0.0994356156245358,-2457.0,-1527.2,-1175.8,0.2,0.8,0.6666666666666666,0.0,0.0,0.6666666666666666
350775,414879,-13929,-1886.0,2,2,0.2455526512989037,0.5987161760541374,0.6925590674998008,1,0,1,0.1354009620216814,-1936.0,-1317.0,-917.6,0.0,1.0,0.5,0.0,0.0,0.875
